297,27354
297,6157
962,2193
2193,3439
3439,20874
4015,4324
4324,4474
4474,4580
4580,4660
4660,4665
4665,4799
4665,24847
4799,4911
4911,27063
5693,5715
5715,5897
5897,6157
6157,6388
6388,6719
6719,7010
7010,7530
7530,7787
7787,7875
7875,7958
7958,8002
8002,8021
8021,8025
8025,9162
9162,9315
9315,9547
9547,9678
9678,9899
9899,14792
10713,14443
10795,10802
10795,16113
10802,10819
10819,10826
10826,11357
11357,12042
12042,12420
12042,16883
12042,21241
12420,12633
12420,26198
12633,13538
13538,13850
13850,13874
13874,13881
13881,13957
13881,21370
13957,14045
14045,14107
14107,14324
14324,14443
14443,14552
14552,14792
14792,14981
14981,15125
15125,15384
15384,15626
15626,16064
16064,16113
16206,16310
16310,16333
16333,16560
16560,16562
16562,16602
16602,16883
17039,17177
17177,17208
17208,17276
17276,17345
17345,17470
17470,17487
17487,18092
18092,18358
18358,18648
18358,20744
18648,18770
18770,18901
18901,19987
19987,20249
20249,20587
20587,20744
20874,21044
21044,21047
21047,21064
21064,21241
21677,21745
21745,21746
21746,22212
22212,22833
22833,22908
22908,23444
23444,24625
24625,24847
25502,26198
26320,26473
26473,26923
26923,27063
27063,27072
27072,27308
27308,27354
