5710,5746
5710,27409
5710,5635
5710,5745
5746,6016
5746,5745
5746,5800
6016,6759
6016,5973
6016,6026
6759,6880
6759,6753
6759,6764
6880,7507
6880,6944
7507,10164
7507,7472
7507,7549
10164,11007
10164,10097
10164,10202
11007,11091
11007,10986
11007,11028
11091,11843
11091,11030
11091,11108
11843,13274
11843,11838
11843,21058
13274,15790
13274,13389
15790,16530
15790,10562
15790,15744
16530,18237
16530,16503
16530,16716
18237,22262
18237,18234
18237,18268
22262,22267
22262,22175
22267,23959
22267,9539
22267,22305
23959,17015
23959,23942
23959,23987
26236,704
26236,8777
26236,26115
26236,26244
704,746
746,790
790,795
795,906
906,914
914,951
951,964
964,986
986,1041
1041,1052
1052,1109
1109,1133
1133,22030
1168,1208
1208,11482
1212,1232
1232,22123
1286,1321
1321,1345
1345,1414
1414,14497
1439,1477
1477,1531
1531,1585
1531,15341
1585,1592
1592,1661
1661,1710
1710,1789
1789,18688
1800,1844
1844,1845
1845,1890
1890,1899
1899,1928
1928,2101
2101,2141
2141,2177
2177,2289
2289,2292
2292,2395
2395,2495
2495,2526
2526,2630
2630,2761
2761,2775
2775,2813
2813,2832
2832,2846
2846,2895
2895,6764
3042,3060
3060,3080
3080,3144
3144,3171
3171,3260
3260,3299
3299,3378
3378,3397
3397,3406
3406,3447
3447,3514
3447,17758
3514,3523
3523,3531
3531,3564
3564,3565
3564,11266
3565,3582
3582,3620
3620,3649
3649,3662
3662,3694
3694,3791
3791,3805
3805,3917
3917,3926
3926,3927
3927,3949
3949,4009
4009,4132
4132,4176
4176,4243
4243,4244
4244,4309
4309,4369
4309,10665
4369,4473
4473,4509
4509,4527
4527,4600
4600,4651
4651,4718
4718,4751
4751,4779
4779,4796
4779,10202
4796,4836
4836,4843
4843,4848
4848,21227
4873,4882
4882,4893
4893,4931
4931,4934
4934,4955
4955,4962
4962,5069
5069,5220
5220,5264
5264,5299
5299,5442
5442,5505
5505,5508
5508,5554
5554,5564
5564,5580
5564,7841
5564,10884
5580,5602
5602,5621
5621,5635
5621,26244
5800,5899
5800,18352
5899,5906
5906,5973
6026,6029
6029,6041
6041,6052
6052,6059
6059,6095
6095,6097
6097,6121
6121,6125
6125,6199
6199,11746
